stimuli,response
"(31, 39)",0.4
"(31, 42)",0.32
"(31, 43)",0.2702702702702703
"(31, 44)",0.5507246376811594
"(31, 47)",0.22641509433962265
"(31, 48)",0.3111111111111111
"(31, 50)",0.23684210526315788
"(31, 51)",0.4
"(31, 52)",0.18055555555555555
"(31, 53)",0.2413793103448276
"(31, 56)",0.3380281690140845
"(31, 68)",0.28205128205128205
"(31, 74)",0.42857142857142855
"(31, 78)",0.4
"(31, 80)",0.6375488917861799
"(31, 83)",0.7605633802816901
"(31, 90)",0.15789473684210525
"(31, 91)",0.40298507462686567
"(31, 92)",0.6029411764705882
"(31, 96)",0.4264705882352941
"(31, 97)",0.3037974683544304
"(31, 98)",0.25
"(31, 105)",0.25
"(31, 111)",0.3472222222222222
"(31, 113)",0.3333333333333333
"(31, 115)",0.11864406779661017
"(31, 123)",0.3148148148148148
"(31, 124)",0.38636363636363635
"(31, 126)",0.25
"(31, 127)",0.6065573770491803
"(31, 128)",0.26666666666666666
"(31, 132)",0.22727272727272727
"(31, 133)",0.3611111111111111
"(31, 134)",0.1794871794871795
"(31, 135)",0.3076923076923077
"(31, 138)",0.19444444444444445
"(31, 139)",0.12903225806451613
"(32, 32)",0.6484848484848484
"(32, 34)",0.125
"(32, 35)",0.14285714285714285
"(32, 36)",0.4
"(32, 37)",0.21052631578947367
"(32, 40)",0.23076923076923078
"(32, 46)",0.4166666666666667
"(32, 50)",0.45454545454545453
"(32, 52)",0.2222222222222222
"(32, 54)",0.2222222222222222
"(32, 57)",0.0
"(32, 59)",0.3333333333333333
"(32, 61)",0.2727272727272727
"(32, 64)",0.125
"(32, 66)",0.6666666666666666
"(32, 69)",0.5454545454545454
"(32, 70)",0.2857142857142857
"(32, 71)",0.25
"(32, 73)",0.18181818181818182
"(32, 75)",0.42857142857142855
"(32, 76)",0.7692307692307693
"(32, 77)",0.5
"(32, 81)",0.0
"(32, 82)",0.07142857142857142
"(32, 84)",0.5714285714285714
"(32, 85)",0.38461538461538464
"(32, 87)",0.5
"(32, 88)",0.35294117647058826
"(32, 94)",0.5
"(32, 95)",0.2857142857142857
"(32, 99)",0.75
"(32, 101)",0.25
"(32, 102)",0.38461538461538464
"(32, 103)",0.16666666666666666
"(32, 104)",0.5714285714285714
"(32, 106)",0.15384615384615385
"(32, 112)",0.25
"(32, 114)",0.45454545454545453
"(32, 115)",0.14285714285714285
"(32, 117)",0.1
"(32, 118)",0.3333333333333333
"(32, 120)",0.42857142857142855
"(32, 121)",0.25
"(32, 122)",0.7596153846153846
"(32, 123)",0.5076923076923077
"(32, 125)",0.2222222222222222
"(32, 130)",0.2
"(32, 132)",0.4666666666666667
"(32, 136)",0.38461538461538464
"(32, 140)",0.0
"(32, 141)",0.4444444444444444
"(32, 143)",0.125
"(33, 33)",0.6791044776119403
"(33, 38)",0.5161290322580645
"(33, 39)",0.38461538461538464
"(33, 42)",0.26666666666666666
"(33, 43)",0.3103448275862069
"(33, 44)",0.35714285714285715
"(33, 47)",0.16666666666666666
"(33, 48)",0.3142857142857143
"(33, 50)",0.4482758620689655
"(33, 51)",0.3055555555555556
"(33, 52)",0.3055555555555556
"(33, 53)",0.3064516129032258
"(33, 56)",0.42424242424242425
"(33, 68)",0.36666666666666664
"(33, 74)",0.21428571428571427
"(33, 78)",0.29411764705882354
"(33, 80)",0.3170731707317073
"(33, 83)",0.3888888888888889
"(33, 90)",0.1724137931034483
"(33, 91)",0.35
"(33, 92)",0.42424242424242425
"(33, 96)",0.4782608695652174
"(33, 97)",0.30434782608695654
"(33, 98)",0.45569620253164556
"(33, 105)",0.5
"(33, 111)",0.4868421052631579
"(33, 113)",0.2
"(33, 115)",0.10256410256410256
"(33, 123)",0.5538461538461539
"(33, 124)",0.5294117647058824
"(33, 126)",0.2857142857142857
"(33, 127)",0.5625
"(33, 128)",0.17647058823529413
"(33, 132)",0.2222222222222222
"(33, 133)",0.45454545454545453
"(33, 134)",0.29411764705882354
"(33, 135)",0.5135135135135135
"(33, 138)",0.22857142857142856
"(33, 139)",0.610655737704918
"(34, 34)",0.7654320987654321
"(34, 35)",0.625
"(34, 36)",0.16666666666666666
"(34, 37)",0.25
"(34, 40)",0.0
"(34, 41)",0.25
"(34, 45)",0.35294117647058826
"(34, 46)",0.3333333333333333
"(34, 49)",0.0625
"(34, 50)",0.75
"(34, 52)",0.75
"(34, 54)",0.2
"(34, 55)",0.8666666666666667
"(34, 57)",0.2
"(34, 58)",0.2631578947368421
"(34, 59)",0.18181818181818182
"(34, 60)",0.2857142857142857
"(34, 61)",0.2727272727272727
"(34, 62)",0.21428571428571427
"(34, 63)",0.16666666666666666
"(34, 64)",0.75
"(34, 65)",0.5384615384615384
"(34, 66)",0.4
"(34, 67)",0.29411764705882354
"(34, 69)",0.0
"(34, 70)",0.375
"(34, 71)",0.1111111111111111
"(34, 72)",0.5
"(34, 73)",0.3333333333333333
"(34, 75)",0.5
"(34, 76)",0.0
"(34, 77)",0.16666666666666666
"(34, 79)",0.21428571428571427
"(34, 81)",0.2857142857142857
"(34, 82)",0.42857142857142855
"(34, 84)",0.0
"(34, 85)",0.0
"(34, 86)",0.3684210526315789
"(34, 87)",0.7198795180722891
"(34, 88)",0.0
"(34, 89)",0.4444444444444444
"(34, 93)",0.3157894736842105
"(34, 94)",0.6666666666666666
"(34, 95)",0.3333333333333333
"(34, 99)",0.38
"(34, 100)",0.7142857142857143
"(34, 101)",0.17391304347826086
"(34, 102)",0.14285714285714285
"(34, 103)",0.6111111111111112
"(34, 104)",0.2727272727272727
"(34, 106)",0.16666666666666666
"(34, 107)",0.16666666666666666
"(34, 108)",0.46153846153846156
"(34, 109)",0.18181818181818182
"(34, 110)",0.16666666666666666
"(34, 112)",0.09090909090909091
"(34, 114)",0.2222222222222222
"(34, 115)",0.7804878048780488
"(34, 116)",0.09090909090909091
"(34, 117)",0.3333333333333333
"(34, 118)",0.4444444444444444
"(34, 119)",0.4444444444444444
"(34, 120)",0.3
"(34, 121)",0.16666666666666666
"(34, 122)",0.0
"(34, 123)",0.2
"(34, 125)",0.0
"(34, 129)",0.25
"(34, 130)",0.2222222222222222
"(34, 131)",0.2
"(34, 132)",0.6666666666666666
"(34, 136)",0.1111111111111111
"(34, 137)",0.3076923076923077
"(34, 140)",0.3333333333333333
"(34, 141)",0.6363636363636364
"(34, 142)",0.3333333333333333
"(34, 143)",0.7333333333333333
"(34, 144)",0.4444444444444444
"(35, 35)",0.8617021276595744
"(35, 36)",0.3333333333333333
"(35, 37)",0.16666666666666666
"(35, 40)",0.25
"(35, 46)",0.0
"(35, 50)",0.8333333333333334
"(35, 52)",0.6829268292682927
"(35, 54)",0.36363636363636365
"(35, 57)",0.0
"(35, 59)",0.2
"(35, 61)",0.2
"(35, 64)",0.7211538461538461
"(35, 66)",0.2857142857142857
"(35, 69)",0.21428571428571427
"(35, 70)",0.36363636363636365
"(35, 71)",0.4444444444444444
"(35, 73)",0.06666666666666667
"(35, 75)",0.6153846153846154
"(35, 76)",0.4444444444444444
"(35, 77)",0.2727272727272727
"(35, 81)",0.0
"(35, 82)",0.1111111111111111
"(35, 84)",0.09090909090909091
"(35, 85)",0.0
"(35, 87)",0.7333333333333333
"(35, 88)",0.4222222222222222
"(35, 94)",0.16666666666666666
"(35, 95)",0.25
"(35, 99)",0.3333333333333333
"(35, 101)",0.42857142857142855
"(35, 102)",0.36363636363636365
"(35, 103)",0.2
"(35, 104)",0.2
"(35, 106)",0.2857142857142857
"(35, 112)",0.125
"(35, 114)",0.2
"(35, 115)",0.6097560975609756
"(35, 117)",0.3333333333333333
"(35, 118)",0.0625
"(35, 120)",0.09090909090909091
"(35, 121)",0.3076923076923077
"(35, 122)",0.4444444444444444
"(35, 123)",0.0
"(35, 125)",0.16666666666666666
"(35, 130)",0.2727272727272727
"(35, 132)",1.0
"(35, 136)",0.5555555555555556
"(35, 140)",0.14285714285714285
"(35, 141)",0.16666666666666666
"(35, 143)",0.4444444444444444
"(36, 36)",0.6410256410256411
"(36, 37)",0.4166666666666667
"(36, 40)",0.25
"(36, 46)",0.2
"(36, 50)",0.1111111111111111
"(36, 52)",0.375
"(36, 54)",0.7777777777777778
"(36, 57)",0.0
"(36, 59)",0.5
"(36, 61)",0.25
"(36, 64)",0.1111111111111111
"(36, 66)",0.6666666666666666
"(36, 69)",0.0
"(36, 70)",0.36666666666666664
"(36, 71)",0.16666666666666666
"(36, 73)",0.3333333333333333
"(36, 75)",0.0
"(36, 76)",0.5555555555555556
"(36, 77)",0.2
"(36, 81)",0.5882352941176471
"(36, 82)",0.36363636363636365
"(36, 84)",0.5
"(36, 85)",0.5714285714285714
"(36, 87)",0.16666666666666666
"(36, 88)",0.2857142857142857
"(36, 94)",0.3333333333333333
"(36, 95)",0.5
"(36, 99)",0.5142857142857142
"(36, 101)",0.5
"(36, 102)",0.13333333333333333
"(36, 103)",0.4
"(36, 104)",0.5
"(36, 106)",0.46153846153846156
"(36, 112)",0.6363636363636364
"(36, 114)",0.2857142857142857
"(36, 115)",0.0
"(36, 117)",0.2
"(36, 118)",0.46511627906976744
"(36, 120)",0.7386934673366834
"(36, 121)",0.2222222222222222
"(36, 122)",0.2857142857142857
"(36, 123)",0.3
"(36, 125)",0.125
"(36, 130)",0.3076923076923077
"(36, 132)",0.5
"(36, 136)",0.0
"(36, 140)",0.25
"(36, 141)",0.2727272727272727
"(36, 143)",0.3333333333333333
"(37, 37)",0.7236842105263158
"(37, 40)",0.15789473684210525
"(37, 46)",0.25
"(37, 50)",0.21428571428571427
"(37, 52)",0.21951219512195122
"(37, 54)",0.13333333333333333
"(37, 57)",0.26666666666666666
"(37, 59)",0.52
"(37, 61)",0.5833333333333334
"(37, 64)",0.25
"(37, 66)",0.25
"(37, 69)",0.25
"(37, 70)",0.30612244897959184
"(37, 71)",0.18604651162790697
"(37, 73)",0.5967741935483871
"(37, 75)",0.38636363636363635
"(37, 76)",0.3076923076923077
"(37, 77)",0.2222222222222222
"(37, 81)",0.632183908045977
"(37, 82)",0.4230769230769231
"(37, 84)",0.4444444444444444
"(37, 85)",0.2727272727272727
"(37, 87)",0.125
"(37, 88)",0.3392857142857143
"(37, 94)",0.2222222222222222
"(37, 95)",0.3333333333333333
"(37, 99)",0.2727272727272727
"(37, 101)",0.2903225806451613
"(37, 102)",0.36666666666666664
"(37, 103)",0.06666666666666667
"(37, 104)",0.5492957746478874
"(37, 106)",0.5172413793103449
"(37, 112)",0.17647058823529413
"(37, 114)",0.38461538461538464
"(37, 115)",0.21621621621621623
"(37, 117)",0.2
"(37, 118)",0.32558139534883723
"(37, 120)",0.1111111111111111
"(37, 121)",0.0625
"(37, 122)",0.375
"(37, 123)",0.3148148148148148
"(37, 125)",0.2857142857142857
"(37, 130)",0.14634146341463414
"(37, 132)",0.5
"(37, 136)",0.0
"(37, 140)",0.1956521739130435
"(37, 141)",0.2857142857142857
"(37, 143)",0.0
"(38, 38)",0.7992125984251969
"(38, 39)",0.55
"(38, 42)",0.21212121212121213
"(38, 43)",0.3333333333333333
"(38, 44)",0.4444444444444444
"(38, 47)",0.3333333333333333
"(38, 48)",0.47058823529411764
"(38, 50)",0.14705882352941177
"(38, 51)",0.24489795918367346
"(38, 52)",0.14583333333333334
"(38, 53)",0.41379310344827586
"(38, 56)",0.45454545454545453
"(38, 68)",0.43333333333333335
"(38, 74)",0.47058823529411764
"(38, 78)",0.1794871794871795
"(38, 80)",0.3076923076923077
"(38, 83)",0.3
"(38, 90)",0.22580645161290322
"(38, 91)",0.2702702702702703
"(38, 92)",0.375
"(38, 96)",0.34146341463414637
"(38, 97)",0.2222222222222222
"(38, 98)",0.6417910447761194
"(38, 105)",0.5714285714285714
"(38, 111)",0.5735294117647058
"(38, 113)",0.25806451612903225
"(38, 115)",0.25
"(38, 123)",0.2391304347826087
"(38, 124)",0.6278586278586279
"(38, 126)",0.358974358974359
"(38, 127)",0.34615384615384615
"(38, 128)",0.125
"(38, 132)",0.17647058823529413
"(38, 133)",0.3055555555555556
"(38, 134)",0.2692307692307692
"(38, 135)",0.2
"(38, 138)",0.07407407407407407
"(38, 139)",0.5142857142857142
"(39, 39)",0.6378600823045267
"(39, 42)",0.19444444444444445
"(39, 43)",0.42424242424242425
"(39, 44)",0.2647058823529412
"(39, 47)",0.25
"(39, 48)",0.5769230769230769
"(39, 50)",0.32142857142857145
"(39, 51)",0.15384615384615385
"(39, 52)",0.36
"(39, 53)",0.41304347826086957
"(39, 56)",0.5365853658536586
"(39, 68)",0.4666666666666667
"(39, 74)",0.2857142857142857
"(39, 78)",0.2
"(39, 80)",0.40540540540540543
"(39, 83)",0.6451612903225806
"(39, 90)",0.36666666666666664
"(39, 91)",0.22580645161290322
"(39, 92)",0.41379310344827586
"(39, 96)",0.4868421052631579
"(39, 97)",0.28
"(39, 98)",0.6724137931034483
"(39, 105)",0.6193293885601578
"(39, 111)",0.5428571428571428
"(39, 113)",0.18518518518518517
"(39, 115)",0.20930232558139536
"(39, 123)",0.4
"(39, 124)",0.26666666666666666
"(39, 126)",0.32
"(39, 127)",0.4166666666666667
"(39, 128)",0.45161290322580644
"(39, 132)",0.13333333333333333
"(39, 133)",0.3076923076923077
"(39, 134)",0.3142857142857143
"(39, 135)",0.4375
"(39, 138)",0.18181818181818182
"(39, 139)",0.5833333333333334
"(40, 40)",0.7549019607843137
"(40, 46)",0.5
"(40, 50)",0.16666666666666666
"(40, 52)",0.2
"(40, 54)",0.3333333333333333
"(40, 57)",0.125
"(40, 59)",0.2727272727272727
"(40, 61)",0.7142857142857143
"(40, 64)",0.0
"(40, 66)",0.2727272727272727
"(40, 69)",0.46153846153846156
"(40, 70)",0.4
"(40, 71)",0.2222222222222222
"(40, 73)",0.14285714285714285
"(40, 75)",0.4
"(40, 76)",0.125
"(40, 77)",0.3333333333333333
"(40, 81)",0.4
"(40, 82)",0.16666666666666666
"(40, 84)",0.375
"(40, 85)",0.08333333333333333
"(40, 87)",0.16666666666666666
"(40, 88)",0.3076923076923077
"(40, 94)",0.25
"(40, 95)",0.6
"(40, 99)",0.0
"(40, 101)",0.0
"(40, 102)",0.375
"(40, 103)",0.14285714285714285
"(40, 104)",0.625
"(40, 106)",0.40476190476190477
"(40, 112)",0.2222222222222222
"(40, 114)",0.2
"(40, 115)",0.2222222222222222
"(40, 117)",0.6744186046511628
"(40, 118)",0.22448979591836735
"(40, 120)",0.25
"(40, 121)",0.16666666666666666
"(40, 122)",0.2
"(40, 123)",0.2727272727272727
"(40, 125)",0.75
"(40, 130)",0.7241379310344828
"(40, 132)",0.23076923076923078
"(40, 136)",0.75
"(40, 140)",0.0
"(40, 141)",0.8571428571428571
"(40, 143)",0.16666666666666666
"(41, 41)",0.7764705882352941
"(41, 45)",0.8421052631578947
"(41, 49)",0.3181818181818182
"(41, 52)",0.21428571428571427
"(41, 55)",0.3076923076923077
"(41, 58)",0.625
"(41, 60)",0.4
"(41, 62)",0.1875
"(41, 63)",0.2
"(41, 65)",0.6783625730994152
"(41, 67)",0.47058823529411764
"(41, 70)",0.46153846153846156
"(41, 72)",0.29411764705882354
"(41, 79)",0.25
"(41, 86)",0.16666666666666666
"(41, 87)",0.4117647058823529
"(41, 89)",0.7894736842105263
"(41, 93)",0.26666666666666666
"(41, 99)",0.25
"(41, 100)",0.15384615384615385
"(41, 101)",0.2631578947368421
"(41, 103)",0.375
"(41, 107)",0.2
"(41, 108)",0.25
"(41, 109)",0.5384615384615384
"(41, 110)",0.25
"(41, 115)",0.35714285714285715
"(41, 116)",0.5333333333333333
"(41, 117)",0.2222222222222222
"(41, 119)",0.46153846153846156
"(41, 129)",0.4444444444444444
"(41, 130)",0.23076923076923078
"(41, 131)",0.2857142857142857
"(41, 137)",0.0
"(41, 142)",0.6923076923076923
"(41, 143)",0.15789473684210525
"(41, 144)",0.3888888888888889
"(42, 42)",0.833976833976834
"(42, 43)",0.2
"(42, 44)",0.23684210526315788
"(42, 47)",0.6071428571428571
"(42, 48)",0.24242424242424243
"(42, 50)",0.8
"(42, 51)",0.30952380952380953
"(42, 52)",0.7590361445783133
"(42, 53)",0.19047619047619047
"(42, 56)",0.3333333333333333
"(42, 68)",0.26666666666666666
"(42, 74)",0.17142857142857143
"(42, 78)",0.24324324324324326
"(42, 80)",0.27906976744186046
"(42, 83)",0.2962962962962963
"(42, 90)",0.6206896551724138
"(42, 91)",0.19444444444444445
"(42, 92)",0.2413793103448276
"(42, 96)",0.34328358208955223
"(42, 97)",0.2558139534883721
"(42, 98)",0.21153846153846154
"(42, 105)",0.20833333333333334
"(42, 111)",0.23684210526315788
"(42, 113)",0.3235294117647059
"(42, 115)",0.6835443037974683
"(42, 123)",0.24242424242424243
"(42, 124)",0.2222222222222222
"(42, 126)",0.23529411764705882
"(42, 127)",0.1875
"(42, 128)",0.07142857142857142
"(42, 132)",0.47058823529411764
"(42, 133)",0.16666666666666666
"(42, 134)",0.6303901437371663
"(42, 135)",0.1875
"(42, 138)",0.45454545454545453
"(42, 139)",0.20833333333333334
"(43, 43)",0.6973684210526315
"(43, 44)",0.2413793103448276
"(43, 47)",0.3333333333333333
"(43, 48)",0.17142857142857143
"(43, 50)",0.3333333333333333
"(43, 51)",0.5666666666666667
"(43, 52)",0.16216216216216217
"(43, 53)",0.2564102564102564
"(43, 56)",0.14634146341463414
"(43, 68)",0.6145833333333334
"(43, 74)",0.20833333333333334
"(43, 78)",0.4827586206896552
"(43, 80)",0.21212121212121213
"(43, 83)",0.14285714285714285
"(43, 90)",0.47058823529411764
"(43, 91)",0.2857142857142857
"(43, 92)",0.37142857142857144
"(43, 96)",0.2926829268292683
"(43, 97)",0.6296296296296297
"(43, 98)",0.3472222222222222
"(43, 105)",0.2631578947368421
"(43, 111)",0.359375
"(43, 113)",0.5
"(43, 115)",0.4375
"(43, 123)",0.3023255813953488
"(43, 124)",0.3076923076923077
"(43, 126)",0.325
"(43, 127)",0.1724137931034483
"(43, 128)",0.5121951219512195
"(43, 132)",0.1111111111111111
"(43, 133)",0.24242424242424243
"(43, 134)",0.2571428571428571
"(43, 135)",0.3888888888888889
"(43, 138)",0.42857142857142855
"(43, 139)",0.4166666666666667
"(44, 44)",0.7258064516129032
"(44, 47)",0.35294117647058826
"(44, 48)",0.5
"(44, 50)",0.23333333333333334
"(44, 51)",0.23255813953488372
"(44, 52)",0.37209302325581395
"(44, 53)",0.5714285714285714
"(44, 56)",0.42424242424242425
"(44, 68)",0.24324324324324326
"(44, 74)",0.5
"(44, 78)",0.20689655172413793
"(44, 80)",0.6363636363636364
"(44, 83)",0.5263157894736842
"(44, 90)",0.2702702702702703
"(44, 91)",0.48148148148148145
"(44, 92)",0.47368421052631576
"(44, 96)",0.43243243243243246
"(44, 97)",0.2558139534883721
"(44, 98)",0.43137254901960786
"(44, 105)",0.2702702702702703
"(44, 111)",0.17777777777777778
"(44, 113)",0.21428571428571427
"(44, 115)",0.2564102564102564
"(44, 123)",0.4827586206896552
"(44, 124)",0.3225806451612903
"(44, 126)",0.3076923076923077
"(44, 127)",0.5555555555555556
"(44, 128)",0.42857142857142855
"(44, 132)",0.21428571428571427
"(44, 133)",0.17857142857142858
"(44, 134)",0.24390243902439024
"(44, 135)",0.2765957446808511
"(44, 138)",0.3793103448275862
"(44, 139)",0.2
"(45, 45)",0.8271604938271605
"(45, 49)",0.13043478260869565
"(45, 52)",0.5833333333333334
"(45, 55)",0.3
"(45, 58)",0.5625
"(45, 60)",0.14285714285714285
"(45, 62)",0.15384615384615385
"(45, 63)",0.10526315789473684
"(45, 65)",0.7142857142857143
"(45, 67)",0.21052631578947367
"(45, 70)",0.6
"(45, 72)",0.2857142857142857
"(45, 79)",0.26666666666666666
"(45, 86)",0.0625
"(45, 87)",0.4117647058823529
"(45, 89)",0.6956521739130435
"(45, 93)",0.42857142857142855
"(45, 99)",0.7058823529411765
"(45, 100)",0.42105263157894735
"(45, 101)",0.391304347826087
"(45, 103)",0.23076923076923078
"(45, 107)",0.16666666666666666
"(45, 108)",0.3333333333333333
"(45, 109)",0.4117647058823529
"(45, 110)",0.15384615384615385
"(45, 115)",0.6153846153846154
"(45, 116)",0.45454545454545453
"(45, 117)",0.125
"(45, 119)",0.15384615384615385
"(45, 129)",0.4375
"(45, 130)",0.25
"(45, 131)",0.4117647058823529
"(45, 137)",0.2857142857142857
"(45, 142)",0.6470588235294118
"(45, 143)",0.3333333333333333
"(45, 144)",0.4444444444444444
"(46, 46)",0.7894736842105263
"(46, 50)",0.2727272727272727
"(46, 52)",0.0
"(46, 54)",0.42857142857142855
"(46, 57)",0.2727272727272727
"(46, 59)",0.3333333333333333
"(46, 61)",0.0
"(46, 64)",0.1111111111111111
"(46, 66)",0.6666666666666666
"(46, 69)",0.125
"(46, 70)",0.75
"(46, 71)",0.0
"(46, 73)",0.25
"(46, 75)",0.25
"(46, 76)",0.5
"(46, 77)",0.0
"(46, 81)",0.6666666666666666
"(46, 82)",0.5
"(46, 84)",0.6666666666666666
"(46, 85)",0.375
"(46, 87)",0.3333333333333333
"(46, 88)",0.6666666666666666
"(46, 94)",0.6790697674418604
"(46, 95)",0.0
"(46, 99)",0.5348837209302325
"(46, 101)",0.3333333333333333
"(46, 102)",0.6
"(46, 103)",0.16666666666666666
"(46, 104)",0.42857142857142855
"(46, 106)",0.3
"(46, 112)",0.4
"(46, 114)",0.3333333333333333
"(46, 115)",0.17647058823529413
"(46, 117)",0.75
"(46, 118)",0.07142857142857142
"(46, 120)",0.6666666666666666
"(46, 121)",0.0
"(46, 122)",0.4
"(46, 123)",0.7
"(46, 125)",0.14285714285714285
"(46, 130)",0.2
"(46, 132)",0.6666666666666666
"(46, 136)",0.4
"(46, 140)",0.25
"(46, 141)",0.25
"(46, 143)",0.42857142857142855
"(47, 47)",0.7066115702479339
"(47, 48)",0.2631578947368421
"(47, 50)",0.6470588235294118
"(47, 51)",0.3333333333333333
"(47, 52)",0.6323529411764706
"(47, 53)",0.17073170731707318
"(47, 56)",0.3055555555555556
"(47, 68)",0.2413793103448276
"(47, 74)",0.27848101265822783
"(47, 78)",0.2903225806451613
"(47, 80)",0.16666666666666666
"(47, 83)",0.38461538461538464
"(47, 90)",0.45454545454545453
"(47, 91)",0.1724137931034483
"(47, 92)",0.23076923076923078
"(47, 96)",0.19148936170212766
"(47, 97)",0.22916666666666666
"(47, 98)",0.1794871794871795
"(47, 105)",0.2222222222222222
"(47, 111)",0.2926829268292683
"(47, 113)",0.25925925925925924
"(47, 115)",0.6461538461538462
"(47, 123)",0.09090909090909091
"(47, 124)",0.34375
"(47, 126)",0.06060606060606061
"(47, 127)",0.10526315789473684
"(47, 128)",0.23404255319148937
"(47, 132)",0.6808510638297872
"(47, 133)",0.16666666666666666
"(47, 134)",0.7407407407407407
"(47, 135)",0.12903225806451613
"(47, 138)",0.38461538461538464
"(47, 139)",0.1724137931034483
"(48, 48)",0.7061224489795919
"(48, 50)",0.21212121212121213
"(48, 51)",0.2962962962962963
"(48, 52)",0.28888888888888886
"(48, 53)",0.675
"(48, 56)",0.4927536231884058
"(48, 68)",0.42857142857142855
"(48, 74)",0.36585365853658536
"(48, 78)",0.1111111111111111
"(48, 80)",0.28888888888888886
"(48, 83)",0.4666666666666667
"(48, 90)",0.2727272727272727
"(48, 91)",0.25
"(48, 92)",0.43478260869565216
"(48, 96)",0.391304347826087
"(48, 97)",0.36
"(48, 98)",0.29411764705882354
"(48, 105)",0.4482758620689655
"(48, 111)",0.45
"(48, 113)",0.5
"(48, 115)",0.21951219512195122
"(48, 123)",0.30303030303030304
"(48, 124)",0.2857142857142857
"(48, 126)",0.6602150537634408
"(48, 127)",0.27906976744186046
"(48, 128)",0.5441176470588235
"(48, 132)",0.22857142857142856
"(48, 133)",0.3448275862068966
"(48, 134)",0.3076923076923077
"(48, 135)",0.6129032258064516
"(48, 138)",0.21212121212121213
"(48, 139)",0.22857142857142856
"(49, 49)",0.8765432098765432
"(49, 52)",0.5
"(49, 55)",0.4
"(49, 58)",0.23529411764705882
"(49, 60)",0.8324324324324325
"(49, 62)",0.1
"(49, 63)",0.8461538461538461
"(49, 65)",0.3333333333333333
"(49, 67)",0.4666666666666667
"(49, 70)",0.4666666666666667
"(49, 72)",0.11764705882352941
"(49, 79)",0.46153846153846156
"(49, 86)",0.4444444444444444
"(49, 87)",0.25
"(49, 89)",0.3333333333333333
"(49, 93)",0.2222222222222222
"(49, 99)",0.3333333333333333
"(49, 100)",0.28
"(49, 101)",0.14285714285714285
"(49, 103)",0.17647058823529413
"(49, 107)",0.3684210526315789
"(49, 108)",0.23076923076923078
"(49, 109)",0.4166666666666667
"(49, 110)",0.2857142857142857
"(49, 115)",0.14285714285714285
"(49, 116)",0.6
"(49, 117)",0.4
"(49, 119)",0.09090909090909091
"(49, 129)",0.16666666666666666
"(49, 130)",0.3333333333333333
"(49, 131)",0.45454545454545453
"(49, 137)",0.19230769230769232
"(49, 142)",0.5714285714285714
"(49, 143)",0.35714285714285715
"(49, 144)",0.5714285714285714
"(50, 50)",0.8146067415730337
"(50, 51)",0.20512820512820512
"(50, 52)",0.7961165048543689
"(50, 53)",0.09523809523809523
"(50, 54)",0.3
"(50, 56)",0.20930232558139536
"(50, 57)",0.5
"(50, 59)",0.16666666666666666
"(50, 61)",0.42857142857142855
"(50, 64)",1.0
"(50, 66)",0.15384615384615385
"(50, 68)",0.25806451612903225
"(50, 69)",0.29411764705882354
"(50, 70)",0.18181818181818182
"(50, 71)",0.125
"(50, 73)",0.21052631578947367
"(50, 74)",0.1276595744680851
"(50, 75)",0.18181818181818182
"(50, 76)",0.125
"(50, 77)",0.3333333333333333
"(50, 78)",0.38095238095238093
"(50, 80)",0.26
"(50, 81)",0.3
"(50, 82)",0.2222222222222222
"(50, 83)",0.2926829268292683
"(50, 84)",0.0
"(50, 85)",0.0
"(50, 87)",0.8
"(50, 88)",0.14285714285714285
"(50, 90)",0.6923076923076923
"(50, 91)",0.43243243243243246
"(50, 92)",0.27586206896551724
"(50, 94)",0.36363636363636365
"(50, 95)",0.16666666666666666
"(50, 96)",0.2926829268292683
"(50, 97)",0.2926829268292683
"(50, 98)",0.22
"(50, 99)",0.5833333333333334
"(50, 101)",0.2
"(50, 102)",0.125
"(50, 103)",0.2727272727272727
"(50, 104)",0.3
"(50, 105)",0.2
"(50, 106)",0.125
"(50, 111)",0.18421052631578946
"(50, 112)",0.2727272727272727
"(50, 113)",0.3469387755102041
"(50, 114)",0.5
"(50, 115)",0.6782608695652174
"(50, 117)",0.07692307692307693
"(50, 118)",0.0
"(50, 120)",0.42857142857142855
"(50, 121)",0.16666666666666666
"(50, 122)",0.0
"(50, 123)",0.3333333333333333
"(50, 124)",0.3333333333333333
"(50, 125)",0.375
"(50, 126)",0.3333333333333333
"(50, 127)",0.39285714285714285
"(50, 128)",0.3142857142857143
"(50, 130)",0.5714285714285714
"(50, 132)",0.676923076923077
"(50, 133)",0.5333333333333333
"(50, 134)",0.7647058823529411
"(50, 135)",0.3076923076923077
"(50, 136)",0.2
"(50, 138)",0.34285714285714286
"(50, 139)",0.2857142857142857
"(50, 140)",0.25
"(50, 141)",0.3333333333333333
"(50, 143)",0.4
"(51, 51)",0.8009367681498829
"(51, 52)",0.3333333333333333
"(51, 53)",0.19718309859154928
"(51, 56)",0.20253164556962025
"(51, 68)",0.8518518518518519
"(51, 74)",0.1791044776119403
"(51, 78)",0.7349397590361446
"(51, 80)",0.3448275862068966
"(51, 83)",0.23529411764705882
"(51, 90)",0.546875
"(51, 91)",0.3023255813953488
"(51, 92)",0.2857142857142857
"(51, 96)",0.26153846153846155
"(51, 97)",0.6205059920106525
"(51, 98)",0.2571428571428571
"(51, 105)",0.29545454545454547
"(51, 111)",0.17857142857142858
"(51, 113)",0.8
"(51, 115)",0.22641509433962265
